stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
571,571,Northbound NE 24th Street @ NE 8th Avenue,Eastbound NE 8th AVE @ Nearside NE 24th ST,29.65916093,-82.29379536
573,573,Northbound NE 24th Street @ NE 10th Avenue,Northbound NE 24th ST @ Nearside NE 10th AVE,29.6622701,-82.29360953
575,575,Eastbound NE 12th Avenue @ NE 24th Terrace,Eastbound NE 12th AVE @ Farside NE 24th TER,29.66369243,-82.2924432
576,576,Southbound NE 25th Street @ NE 11th Place,Southbound NE 25th ST @ Farside NE 11th PL,29.6630651,-82.29204603
578,578,Southbound NE 25th Street @ NE 8th Avenue,Southbound NE 25th ST @ Nearside NE 8th AVE,29.65884141,-82.29238931
579,579,Southbound NE 25th Street @ NE 6th Avenue,Southbound NE 25th ST @ Nearside NE 6th AVE,29.6567046,-82.29242336
581,581,Southbound NE 25th Street @ NE 3rd Place,Southbound NE 25th ST @ Nearside NE 3rd PL,29.6543946,-82.29240753
585,585,Eastbound SE 25th Terrace @ E University Avenue,Eastbound E University AVE @ Farside SE 25th TER,29.6517862,-82.2912556
586,586,Pine Meadows Apartments,Eastbound E University AVE @ Farside SE 26th TER,29.65174977,-82.28943136
587,587,Fred Cone Park,Eastbound E University AVE @ Farside SE 27th ST,29.65176827,-82.28766953
588,588,Morningside Nature Center,Eastbound E University AVE @ Nearside SE SE 38th *,29.6517731,-82.28011987
589,589,Eastside Plaza,Eastbound E University AVE @ Nearside SE 39th ST,29.6517471,-82.27676787
590,590,Southbound SE 43rd Street @ E University Avenue,Southbound SE 43rd ST @ Farside E University AVE,29.65091847,-82.27249329
591,591,Compassionate Outreach,Southbound SE 43rd ST @ Nearside SE 4th AVE,29.64832669,-82.27249808
592,592,Lake Forest Trails Neighborhood,Southbound SE 43rd ST @ Nearside SE 6th AVE,29.64606628,-82.27251019
1027,1027,Best Buy @ Butler Plaza,Southbound SW 37th BLVD @ Nearside Archer RD,29.62132828,-82.38091884
661,661,Regions Bank @ SW 37th Boulevard,Southbound SW 37th BLVD @ Nearside SW 38th ST,29.61931429,-82.37922618
635,635,Gateway at Gainesville Apartments,Southbound SW 37th BLVD @ Farside SW 38th ST,29.61759163,-82.37774121
636,636,Greenwich Green Apartments,Eastbound SW 37th BLVD @ Nearside SW 34th ST,29.61756878,-82.37463434
637,637,Aspen Ridge Apartments,Northbound SW 34th ST @ Farside SW 37th BLVD,29.61839299,-82.37233827
643,643,Ridgemar Apartments,Northbound SW 34th ST @ Nearside SW 35th AVE,29.62049311,-82.37252117
644,644,Kangaroo @ SW 34th Street,Northbound SW 34th ST @ Farside SW 35th AVE,29.62244298,-82.3725812
645,645,University Town Center,Northbound SW 34th ST @ Nearside Archer RD,29.62401594,-82.37227067
652,652,Shands Hospital @ Helipad,Eastbound Shealy DR @ Farside Archer RD,29.63552261,-82.35100218
653,653,Shands Hospital @ Parking Garage 9,Northbound Gale Lemerand DR @ Nearside Archer RD,29.63632261,-82.35007435
654,654,Shands Hospital @ Davis Cancer Pavilion,Northbound Gale Lemerand DR @ Farside Archer RD,29.63775453,-82.35024279
470,470,Physics Building,Northbound Gale Lemerand DR @ Nearside Museum RD,29.64356127,-82.35033468
472,472,Rawlings Hall,Northbound Newell Drive @ Nearside McCarty Drive,29.64629629,-82.34336017
658,658,Shands Hospital @ Davis Cancer Pavilion,Southbound Gale Lemerand DR @ Nearside Archer RD,29.63768794,-82.35042318
1299,1299,Kohl's Department Store @ SW 34th ST,Southbound SW 34th ST @ Nearside SW 35th PL,29.62349125,-82.37275221
1300,1300,HH Gregg @ SW 34th ST,Southbound SW 34th ST @ Farside SW 35th PL,29.62050895,-82.37289017
1301,1301,Stoneridge Apartments,Southbound SW 34th ST @ Nearside SW 39th BLVD,29.61851945,-82.37269734
1302,1302,Greenwich Green Apartments,Westbound SW 39th BLVD @ Nearside SW 34th ST,29.61770161,-82.37470051
1303,1303,O2B Kids @ SW 37th BLVD,Northbound SW 39th BLVD @ Nearside Archer RD,29.6177908,-82.37777845
1304,1304,Regions Bank @ Archer Road,Northbound SW 39th BLVD @ Nearside Archer RD,29.61976299,-82.37944741
1305,1305,Best Buy @ Butler Plaza,Northbound SW 37th BLVD @ Nearside Windmeadows BL*,29.62151855,-82.38075227
681,681,US 441 South,Southbound SW 13th ST @ Farside Williston RD,29.60755573,-82.34214467
682,682,Budget Inn,Northbound SW 13th ST @ Nearside Williston RD,29.61186779,-82.34110907
683,683,Meridian Behavioral Healthcare,Northbound SW 13th ST @ Nearside Williston RD,29.61310682,-82.34090362
684,684,Residence Inn,Northbound SW 13th ST @ Farside Williston RD,29.61571461,-82.34047902
685,685,The Landings Apartments,Northbound SW 13th ST @ Farside SW 36th PL,29.61867278,-82.34007793
686,686,CDS Family and Behavioral Services,Northbound SW 13th ST @ Nearside SW 36th PL,29.62037778,-82.33979885
687,687,Bivens Cove Apartments,Northbound SW 13th ST @ Nearside SW 36th PL,29.62204928,-82.33955718
688,688,Tanglewood Apartments,Northbound SW 13th ST @ Nearside SW 14th DR,29.62330344,-82.33934468
689,689,Boardwalk Apartments,Northbound SW 13th ST @ Farside SW 14th DR,29.62653511,-82.33919952
690,690,Comfort Suites Hotel,Northbound SW 13th ST @ Farside SW 23rd PL,29.628293,-82.33919165
692,692,Village Square,Northbound SW 13th ST @ Farside SW 25th PL,29.63028527,-82.33917835
693,693,home2 Hotel,Northbound SW 13th ST @ Nearside SW 21st AVE,29.63199121,-82.33916864
1373,1373,CVS @ SW 13th ST,Northbound SW 13th ST @ Nearside SW 16th AVE,29.63604026,-82.33919856
695,695,Oakbrook Walk Condominiums,Northbound SW 13th ST @ Nearside SW 14th AVE,29.63820861,-82.33924168
1568,1568,The Lark Apartments,Northbound SW 13th St @ Nearside SW 11th Ave,29.64002797,-82.33919595
13,13,Beaty Towers,Westbound Museum Rd @ Farside SW 13th St,29.644929,-82.340175
14,14,Frazier Rogers Hall,Westbound Museum Rd @ Farside Newell Dr,29.64494,-82.344997
16,16,UF Health,Southbound Center DR @ Nearside Mowry RD,29.64020161,-82.34628818
666,666,Health Science Center Administration,Southbound SW 16th ST @ Nearside SW 16th AVE,29.63739039,-82.3430339
667,667,Summit House Condominiums,Eastbound SW 16th AVE @ Farside SW 16th ST,29.63574727,-82.34248185
668,668,Ronald McDonald House of Gainesville,Eastbound SW 16th AVE @ Nearside SW 14th ST,29.63628827,-82.34034635
669,669,Liv+ Apartments 13th St,Southbound SW 13th ST @ Farside SW 18th PL,29.63441436,-82.33950799
670,670,Dollar General,Southbound SW 13th ST @ Nearside SW18th PL,29.63212594,-82.33952402
671,671,Lakeshore Towers Apartments,Southbound SW 13th ST @ Nearside SW 25th PL,29.63032427,-82.33952002
672,672,City College Gainesville,Southbound SW 13th ST @ Nearside SW 25th PL,29.628248,-82.339531
673,673,Stayable Select Hotel,Southbound SW 13th ST @ Nearside SW 14th DR,29.62440561,-82.33955502
676,676,Chop Stix Cafe,Southbound SW 13th ST @ Farside SW 14th DR,29.62091311,-82.34002318
677,677,The Landings Apartments,Southbound SW 13th ST @ Nearside SW 36th PL,29.618568,-82.340371
678,678,Residence Inn,Southbound SW 13th ST @ Nearside Williston RD,29.61584278,-82.34078552
679,679,Meridian Behavioral Healthcare,Southbound SW 13th ST @ Farside Williston RD,29.61339898,-82.34114827
680,680,Bridge House,Southbound SW 13th ST @ Nearside SW 45th LN,29.61141878,-82.34148502
1264,1264,Cottage Grove Apartments at Gainesville,Southbound SW 13th ST @ Farside SW Williston RD,29.60950178,-82.34185652
738,738,Palms at Brook Valley Apartments,Eastbound NW 39th AVE @ Farside NW 12th ST,29.68841943,-82.33674985
739,739,Eastbound NW 39th Avenue @ NW 10th Street,Eastbound NW 39th AVE @ Farside NW 10th ST,29.68842063,-82.33446234
740,740,Stephen Foster Elementary School @ 39th Ave,Eastbound NW 39th AVE @ Nearside NW 7th ST,29.68842759,-82.33178468
741,741,Gainesville Public Works,Eastbound NW 39th AVE @ Farside NW 6th ST,29.68836234,-82.3278297
742,742,Bella Vista Village Eastbound,Eastbound NW 39th AVE @ Farside NW 1st TER,29.68833519,-82.32524606
743,743,Pine Forest Homes,Eastbound NW 39th AVE @ Nearside NE 2nd ST,29.68831662,-82.32263953
744,744,Wade Raulerson Honda Dealership,Eastbound NE 39th AVE @ Farside N Main ST,29.68830659,-82.31852102
745,745,Highland Court Manor,Eastbound NE 39th AVE @ Nearside NE 12th ST,29.6882554,-82.31056087
746,746,Eden Park Apartments,Eastbound NE 39th AVE @ Nearside NE 14th ST,29.68824885,-82.30778442
748,748,Fearnside Family Services Center,Southbound NE 15th ST @ Farside NE 39th AVE,29.68657478,-82.30584958
749,749,Village Green Apartments,Southbound NE 15th ST @ Farside NE 31st AVE,29.68351123,-82.30587477
750,750,Southbound NE 15th Street @ NE 31 Avenue,Southbound NE 15th ST @ Nearside NE 31st AVE,29.68161311,-82.30586818
752,752,NE 15th Street @ NE 26th Avenue,Southbound NE 15th ST @ Nearside NE 26th AVE,29.67664757,-82.30587685
753,753,Smokey Bear Park,Southbound NE 15th ST @ Nearside NE 23rd AVE,29.6744329,-82.30591868
754,754,NE 23rd Ave Farside NE 14th St Westbound,Westbound NE 23rd AVE @ Farside NE 14th ST,29.67389393,-82.30806669
755,755,Highland Court Manor Neighborhood @ NE 23rd Avenue,Westbound NE 23rd AVE @ Nearside NE 11th TER,29.67391697,-82.31115488
756,756,Westbound NE 23rd Avenue @ NE 9th Street,Westbound NE 23rd AVE @ Nearside NE 9th ST,29.67393235,-82.31461884
757,757,Pointe 23 Apartments,Westbound NE 23rd AVE @ Farside NE 7th TER,29.67394919,-82.31690735
758,758,David's BBQ,Southbound NE 2nd ST @ Farside NE 23rd AVE,29.67285138,-82.31984135
759,759,Pine Grove Apartments,Southbound NE 2nd ST @ Farside NE 21st LN,29.67009777,-82.32138135
760,760,Laundry Mart,Southbound NE 2nd ST @ Nearside NE 16th AVE,29.66733977,-82.32189769
763,763,Publix @ N Main Street,Southbound N Main ST @ Farside NE 14th AVE,29.66376429,-82.32458618
764,764,Gainesville Shopping Center South,Southbound N Main ST @ Nearside NE 10th AVE,29.66158478,-82.32459438
766,766,Fire Stone @ N Main Street,Southbound N Main ST @ Nearside NE 7th AV,29.65817014,-82.32511322
768,768,Friends of the Library Alachua County,Southbound N Main ST @ Farside NE 6th AVE,29.65604777,-82.32508802
769,769,The Collier Companies,Southbound N Main ST @ Nearside NW 2nd AVE,29.65376363,-82.32512619
697,697,Masonic Temple,Northbound N Main ST @ Farside NE 2nd AVE,29.6536971,-82.32489588
699,699,Partnership for Strong Families,Northbound N Main ST @ Farside NE 6th AVE,29.65633995,-82.32492072
700,700,Fire Stone @ N Main Street,Northbound N Main ST @ Nearside NE 8th AVE,29.6584631,-82.32491302
701,701,CVS Pharmacy @ N Main Street,Northbound N Main ST @ Nearside NE 10th AVE,29.66049843,-82.32444935
703,703,US Post Office @ Main St,Northbound N Main ST @ Nearside NE 14th AVE,29.66387345,-82.32445589
704,704,Kangaroo @ N Main St,Northbound N Main ST @ Nearside NE 16th AVE,29.66639816,-82.32439379
706,706,Laundry Mart,Northbound NE 2nd ST @ Farside NE 16th AVE,29.66719093,-82.32174419
707,707,Pine Grove Apartments,Northbound NE 2nd ST @ Nearside NE 21st LN,29.67021427,-82.32110185
709,709,McCoy Court Apartments,Northbound NE 2nd ST @ Nearside NE 23rd AVE,29.67283582,-82.31968416
710,710,Pointe 23 Apartments,Eastbound NE 23rd AVE @ Nearside NE 7th ST,29.67378524,-82.31758574
711,711,Chelsea Apartments Eastbound,Eastbound NE 23rd AVE @ Nearside NE 9th ST,29.67375243,-82.31500719
713,713,NE 23rd Avenue @ NE 11th Terrace,Eastbound NE 23rd AVE @ Farside NE 11th TER,29.67375829,-82.31113343
714,714,Boulware Charter School,Eastbound NE 23rd AVE @ Nearside NE 14th ST,29.67373525,-82.3083307
715,715,Smokey Bear Park,Northbound NE 15th ST @ Farside NE 23rd AVE,29.6744987,-82.30576321
716,716,NE 28th Avenue @ NE 15th Street,Northbound NE 15th ST @ Nearside NE 28th AVE,29.67695043,-82.30573086
718,718,Northbound NE 15th Street @ NE 31st Avenue,Northbound NE 15th ST @ Farside NE 31st AVE,29.68176926,-82.30572686
719,719,Village Green Apartments,Northbound NE 15th ST @ Farside NE 31st AVE,29.68344393,-82.30573036
720,720,Fearnside Family Services Center Northbound,Northbound NE 15th ST @ Nearside NE 39th AVE,29.68617643,-82.30571675
721,721,NE 39th Ave WB Farside NE 15th St,Westbound NE 39th AVE @ Farside NE 15th ST,29.68849793,-82.30653636
722,722,Eden Park at Ironwood,Westbound NE 39th AVE @ Farside NE 14th ST,29.68850943,-82.30882702
723,723,Highland Court,Westbound NE 39th AVE @ Nearside NE 11th TER,29.68850162,-82.31090454
724,724,Westbound NE 39th Ave at Main St - Gsville Nissan,Westbound NE 39th AVE @ Nearside N Main ST,29.68853119,-82.3190974
725,725,Southeast Car Agency,Westbound NE 39th AVE @ Nearside NE 2nd WAY,29.68854493,-82.32219802
726,726,Bella Vista Village,Westbound NW 39th AVE @ Nearside NW 1st TER,29.6885893,-82.32541806
727,727,Oasis Carwash,Westbound NW 39th AVE @ Nearside NW 6th ST,29.68860624,-82.32784941
728,728,Stephen Foster Elementary School,Southbound NW 6th ST @ Farside NW 39th Ave,29.68760476,-82.33084502
729,729,Southbound SW 6th Street @ NW 36th Avenue,Southbound NW 6th ST @ Nearside NW 35th AVE,29.68522298,-82.3308343
730,730,Southbound NW 6th Street @ NW 32nd Place,Southbound NW 6th ST @ Nearside NW 32nd PL,29.6826802,-82.3308331
732,732,Oak Gate Condominiums,Southbound NW 6th ST @ Nearside NW 29th AVE,29.6790414,-82.33083986
733,733,IBEW Local 1205,Southbound NW 6th ST @ Farside NW 26th AVE,29.67636993,-82.33082985
782,782,Sugar Hill,Northbound SE 20th PL @ Nearside SE 4th ST,29.63267161,-82.31593452
783,783,Chevron Gas Station @ Williston Road,Southbound Williston RD @ Farside SE 4th ST,29.63507215,-82.31778641
784,784,Southbound Williston Road @ SE 1st Terrace,Southbound Williston RD @ Nearside SE 1st TER,29.63414577,-82.31912336
785,785,Springhill Baptist Church,Southbound Williston RD @ Nearside SE 1st ST,29.63332402,-82.32009972
786,786,Sweetwater on 16th Apartments Westbound,Westbound SE 16th AVE @ Farside SE Williston RD,29.63043365,-82.32412812
787,787,Treehouse Village Apartments,Westbound SE 16th AVE @ Nearside S Main ST,29.63288127,-82.32594652
788,788,Winn Dixie @ SW 16th Avenue,Westbound SW 16th AVE @ Nearside SW 6th ST,29.63629061,-82.32859485
789,789,Sun Bay Apartments,Westbound SW 16th AVE @ Farside SW 6th ST,29.63660794,-82.33246919
790,790,Parklands Rehab & Nursing Center,Westbound SW 16th AVE @ Farside SW 10th TER,29.63668844,-82.33576635
791,791,Oakbrook Walk Condominiums @ SW 16th Avenue,Westbound SW 16th AVE @ Nearside SW 13th ST,29.63656394,-82.33828968
794,794,Sai Quick Stop,Eastbound SW 16th AVE @ Farside SW 13th ST,29.63637861,-82.33806602
795,795,The Retreat Apartments,Eastbound SW 16th AVE @ Farside SW 10th TER,29.63648468,-82.33557044
796,796,Sun Bay Apartments,Eastbound SW 16th AVE @ Nearside SW 6th ST,29.63639392,-82.3325412
773,773,Arbor Park Apartments,Eastbound SW 16th AVE @ Farside SW 6th ST,29.63614297,-82.32912344
774,774,Treehouse Village Apartments,Eastbound SE 16th AVE @ Farside S Main ST,29.63272711,-82.32607719
775,775,Sweetwater on 16th Apartments,Eastbound SE 16th AVE @ Nearside Williston RD,29.63029936,-82.32412236
776,776,Spring Hill Church,Northbound Williston RD @ Farside SE 1st ST,29.6326208,-82.3202673
1487,1487,New RTS Maintenance Facility North,Northbound SE 1st St @ SE 13th AVE,29.63811265,-82.32569067
1488,1488,New RTS Maintenance Facility South,Southbound SE 1st St @ SE 13th AVE,29.63841484,-82.32576166
171,171,Oaks Mall @ NW 62nd Blvd,Southbound NW 62nd ST @ Nearside NW 4th PL,29.65679242,-82.40898799
172,172,Oaks Mall SW 62nd Blvd,Southbound NW 62nd ST @ Farside NW 1st PL,29.65438919,-82.40897317
824,824,Hampton Oaks Apartments,Southbound SW 62nd BLVD @ Farside NW 1st PL,29.65165844,-82.40897083
825,825,The Earl Apartments,Southbound SW 62nd BLVD @ Farside NW 4th PL,29.65005587,-82.40779139
827,827,Lakewood Villas Apartments,Southbound SW 62nd BLVD @ Farside SW 52nd St,29.64632639,-82.40065519
828,828,Rockwood Villas Apartments,Southbound SW 62nd BLVD @ Nearside SW 9th PL,29.644196,-82.398964
829,829,The District Apartments,Southbound SW 62nd BLVD @ Nearside SW 20th AVE,29.64155291,-82.39837926
830,830,Cabana Beach Apartments,Eastbound SW 20th AVE @ Farside SW 52nd ST,29.63951711,-82.3952695
832,832,Liv Apartments,Eastbound SW 20th AVE @ Farside SW 42nd DR,29.63543861,-82.38808767
833,833,Addison Lane,Eastbound SW 20th AVE @ Nearside SW 40th TER,29.63429594,-82.3848395
835,835,Kensington Apartments South,Eastbound SW 20th AVE @ Nearside SW 38th TER,29.63395828,-82.381892
837,837,The Park Apartments,Eastbound SW 20th AVE @ Nearside SW 37th WAY,29.63395094,-82.37771617
838,838,34th St Plaza,Eastbound SW 20th AVE @ Nearside SW 34th ST,29.63403933,-82.37515778
839,839,Florida Department Of Agriculture,Northbound SW 34th ST @ Farside SW 20th AVE,29.63544611,-82.37237567
840,840,Hilton University of Florida Conference Center,Northbound SW 34th ST @ Nearside Hull RD,29.63736094,-82.37235534
841,841,Harn Museum,Eastbound Hull RD @ Farside Bledsoe DR,29.63755444,-82.37007734
842,842,Southwest Recreation Center,Northbound Bledsoe DR @ Farside Hull RD,29.63817061,-82.36924684
844,844,Maguire Field,Northbound Bledsoe DR @ Nearside Radio RD,29.6409678,-82.36924759
1326,1326,UF Counseling and Wellness Center,Eastbound Radio RD @ Farside Bledsoe DR,29.64214794,-82.36883417
845,845,Lakeside,Eastbound Radio RD @ Nearside Museum RD,29.64219911,-82.36609918
846,846,Lakeside Residential Complex,Eastbound Radio RD @ Nearside Museum RD,29.64224077,-82.36428101
847,847,Corry Village,Northbound Museum RD @ Nearside Village DR,29.64477438,-82.36087488
1144,1144,Fraternity Row,Northbound Fraternity Row @ Farside Museum RD,29.64644677,-82.35797018
1145,1145,Fraternity Row II across Springs,Eastbound Fraternity Row @ Farside W Fraternity R*,29.64831477,-82.35759684
1146,1146,Beta Theta Pi across Springs,Eastbound Fraternity Row @ Nearside Woodlawn DR,29.64854344,-82.35643818
962,962,Keys Residential Complex,Eastbound Stadium Rd @ Farside Woodlawn Dr,29.64825078,-82.35474623
963,963,Keys Residential Complex Midblock,Eastbound Midblock Stadium Rd,29.64820944,-82.35300968
965,965,Gator Corner Dining,Eastbound Stadium Rd @ Nearside Gale Lemerand Dr,29.64853144,-82.35011418
